date,category,id
1474206151259,entry,1107
1474206153347,entry,4013
1474206159096,entry,2615
1474206163032,entry,2615
1474206163883,entry,4027
1474206166677,entry,4027
1474206167356,entry,4027
1474206167891,poi,min_1
1474206174410,entry,4034
1474206179990,entry,2008
1474206182659,entry,4014
1474206185198,entry,4014
1474206186003,entry,204
1474206189423,entry,4015
1474206192599,entry,211
1474206197061,entry,3665
1474206199648,entry,4016
1474206202236,entry,4017
1474206204589,entry,4018
1474206207095,entry,4020
1474206209336,entry,4021
1474206212156,entry,894
1474206215347,poi,pepy_1
1474206215731,poi,pepy_1
1474206216881,poi,pepy_1
1474206222832,poi,pepy_1
1474206229554,entry,4015
1474206231173,entry,3665
1474206235566,entry,4016
1474206237404,entry,4017
1474206238859,entry,4017
1474206239726,entry,4017
1474206242234,entry,4018
1474206247811,entry,4013
1474206255672,poi,father
1474206264176,poi,son1
1474206271728,entry,944
1474206278716,poi,father
1474206292799,entry,175
1474206304200,entry,1107
1474206310848,entry,2615
1474206323469,entry,4026
1474206328130,entry,4025
1474206332845,entry,2172
1474206344845,poi,meryre
1474206364085,poi,pepy_2
1474206364380,poi,pepy_2
1474206365479,poi,pepy_2
1474206376799,poi,father
1474206380540,poi,mother
1474206383762,poi,son2
1474206392861,poi,meryre
1474206401816,poi,pepy_1
1474206437334,poi,father
1474206448676,poi,mother
1474206454802,poi,daugther
1474206464279,poi,son2
1474206472104,poi,son1
1474206600015,poi,daugther
1474206622550,poi,father
1474206631333,poi,son1
1474206642811,poi,mother
1474206653381,poi,daugther
1474206658027,poi,daugther
1474206671079,poi,daugther
1474206671342,poi,daugther
1474206672241,poi,daugther
1474206673765,poi,son1
1474206679991,poi,son2
1474206680129,poi,son2
1474206681311,poi,son2
1474206681506,poi,son2
1474206684037,poi,son2
1474206688249,poi,father
1474206691133,poi,son1
1474206695494,poi,son2
1474206698485,poi,son2
1474206706380,poi,son1
1474206728173,entry,4030
1474206728408,entry,4030
1474206734065,entry,204
1474206734950,poi,father
1474206741233,entry,2615
1474206741479,entry,2615
1474206811829,entry,1107
1474206828631,entry,4013
1474207450236,entry,4013
1474207474315,entry,204
1474207769619,entry,1107
1474207776017,entry,2008
1474207780943,entry,175
1474207793435,entry,3473
1474207799361,poi,meryre
1474207813131,entry,4007
1474207832903,entry,959
1474207839187,entry,959
1474207848015,entry,4013
1474207852946,entry,558
1474207859727,entry,2238
1474207869892,entry,4013
1474207879023,entry,4015
1474207881409,entry,4015
1474207886218,entry,211
1474207898382,entry,529
1474207898546,entry,529
1474207921729,entry,4014
1474207927026,entry,2172
1474207932190,entry,4031
1474207951146,entry,2008
1474207955832,entry,4014
1474207966174,entry,4013
1474207968764,entry,4006
1474207975097,entry,1579
1474207979953,entry,4007
1474207986687,poi,meryre
1474207991279,poi,meryre
1474207993872,entry,3757
1474208256206,entry,4026
1474208258924,entry,2615
1474208262145,poi,daugther
1474208284213,entry,1107
1474208294405,entry,4031
1474208307621,entry,4013
1474208308054,entry,2615
1474208311163,entry,4031
1474208312446,poi,father
1474208321440,poi,son1
1474208329038,poi,son1
1474208339074,poi,daugther
1474208351237,poi,daugther
1474208363341,entry,4013
1474208394405,poi,son1
1474208423184,entry,4031
1474208436556,poi,father
1474208457903,poi,mother
1474208470737,poi,daugther
1474208470970,poi,daugther
1474208472456,poi,daugther
1474208496534,entry,3757
1474208496800,entry,4028
1474208497296,entry,3473
1474208499539,entry,3757
1474208501305,entry,4028
1474208502678,entry,3473
1474208504178,entry,4021
1474208506936,poi,meryre
1474208510744,poi,meryre
1474208519535,entry,944
1474208522168,entry,1006
1474208523589,entry,529
1474208526848,entry,2238
1474208528781,entry,4036
1474208531421,entry,944
1474208533324,entry,438
1474208535131,entry,4006
1474208536950,entry,529
1474208538536,entry,4036
1474208540858,entry,4020
1474208542145,poi,pepy_2
1474208549210,entry,944
1474208550967,entry,4013
1474208552734,entry,2615
1474208554187,entry,2615
1474208555390,entry,482
1474208556776,entry,175
1474208557811,entry,959
1474208559266,entry,3480
1474208561002,entry,2008
1474208563541,entry,2008
1474208566330,entry,2238
1474208568618,entry,2008
1474208570590,entry,4014
1474208573131,entry,4013
1474208575201,entry,4019
1474208576921,entry,2238
1474208578326,entry,1579
1474208584185,entry,944
1474208585472,entry,558
1474208588495,entry,558
1474208589549,entry,4007
1474208595093,entry,175
1474208597197,entry,944
1474208598767,entry,4013
1474208600555,entry,4013
1474208601547,entry,4013
1474208602259,entry,2615
1474208604702,entry,3574
1474208616599,entry,2238
1474208620847,entry,4022
1474208622901,entry,3474
1474208624817,entry,175
1474208629229,entry,3665
1474208630112,entry,1107
1474208633007,entry,4011
1474208635126,entry,4013
1474208638633,entry,4027
1474208642039,entry,2008
1474208644060,entry,204
1474208647923,entry,4031
1474208650089,entry,2615
1474208653869,entry,204
1474208657772,entry,2172
1474208660951,entry,4037
1474208664004,entry,2008
1474208666276,entry,2615
1474208669115,entry,4014
1474208675136,poi,daugther
1474208680425,poi,daugther
1474208685354,entry,4025
1474208699258,entry,2008
1474208711892,poi,father
1474208729022,entry,2172
1474208734251,poi,mother
1474208741497,poi,father
1474208747193,poi,father
1474208748641,poi,father
1474208750199,entry,4013
1474208754570,poi,mother
1474208755509,poi,mother
1474208756173,poi,son1
1474208762414,poi,daugther
1474208766131,poi,son2
1474208776054,entry,211
1474208783639,entry,4030
1474208787013,entry,4030
1474208789766,poi,mother
1474208792590,poi,mother
1474208794023,poi,mother
1474208795844,poi,son1
1474208799402,entry,204
1474208804714,entry,4030
1474208808427,entry,204
1474208808907,entry,4030
1474208811765,entry,4040
1474208813519,entry,2172
1474208816776,entry,4030
1474208818311,entry,211
1474208821635,entry,2172
1474208823611,entry,4040
1474208826428,entry,4025
1474208828850,entry,211
1474208831355,entry,4037
1474208833309,entry,4013
1474208836082,entry,2615
1474208838561,entry,2008
1474208840308,entry,4034
1474208841610,poi,son2
1474208843398,entry,2008
1474208845570,poi,min_3
1474208865074,poi,father
1474208874099,entry,4013
1474208880699,entry,4006
1474208881679,entry,529
1474208888981,poi,son2
1474208892503,entry,2172
1474208897535,entry,4013
1474208900906,entry,4027
1474208909207,entry,4013
1474208913044,entry,3757
1474208917038,entry,4028
1474208921464,entry,3473
1474208925051,entry,4020
1474208928860,entry,4021
1474208931715,entry,894
1474208936060,poi,meryre
1474208942356,poi,meryre
1474208946301,entry,4007
1474208949024,entry,4007
1474208951348,entry,944
1474208956302,entry,4034
1474208969839,poi,min_2
1474208970001,poi,min_2
1474208970170,poi,min_2
1474208978172,poi,daugther
1474208996498,poi,pepy_2
1474209001875,poi,meryre
1474209009090,poi,pepy_1
1474209014820,poi,son2
1474209019628,poi,daugther
1474209020029,poi,daugther
1474209022131,poi,daugther
1474209031075,poi,father
1474209031300,poi,father
1474209032138,poi,father
1474209038119,entry,4007
1474209041090,entry,2238
1474209047025,poi,mother
1474209053243,entry,3757
1474209058397,entry,4028
1474209058850,entry,4028
1474209066173,entry,3473
1474209068361,entry,4020
1474209070966,entry,4021
1474209071419,entry,4021
1474209075138,entry,4020
1474209075792,poi,meryre
1474209148430,entry,3757
1474209148595,entry,3757
1474209148775,entry,3757
1474209148978,entry,3757
1474209149142,entry,3757
1474209149310,entry,3757
1474209149463,entry,3757
1474209152752,entry,4028
1474209163993,entry,3473
1474209164232,entry,3473
1474209166387,entry,3473
1474209170474,entry,4020
1474209170660,entry,4020
1474209173463,entry,4021
1474209176436,entry,4020
1474209177324,entry,894
1474209177555,entry,894
1474209179281,entry,4013
1474209179743,entry,4013
1474209186477,poi,father
1474209206570,entry,558
1474209207899,entry,558
1474209208115,entry,558
1474209218608,entry,2238
1474209224772,entry,4013
1474209228543,entry,2238
1474209230531,entry,2238
1474209231220,entry,4036
1474209259449,poi,father
1474209265528,poi,mother
1474209268864,poi,son1
1474209270901,poi,son2
1474209273241,poi,daugther
1474209309851,poi,father
1474209315297,poi,father
1474209323698,poi,father
1474209325885,poi,son1
1474209328858,poi,daugther
1474209332801,entry,4022
1474209339036,entry,2238
1474209357018,entry,3757
1474209360204,entry,4028
1474209365315,entry,3473
1474209367735,entry,4021
1474209369509,entry,894
1474209371342,poi,meryre
1474209376558,entry,4007
1474209380700,entry,4034
1474209385825,entry,3757
1474209390417,entry,529
1474209399521,entry,4007
1474209414706,poi,father
1474209422436,entry,4037
1474209424471,entry,4025
1474209425321,entry,2172
1474209425675,entry,204
1474209426573,entry,4031
1474209431938,poi,son1
1474209443438,entry,4036
1474209910920,entry,1107
1474209916110,entry,4013
1474209917377,entry,2615
1474209918328,entry,4027
1474209920934,entry,1107
1474209925744,entry,4013
1474209930845,entry,4027
1474209935750,entry,204
1474209939262,poi,mother
1474209943882,poi,mother
1474209954703,entry,2008
1474209958948,entry,4013
1474209961901,entry,4028
1474209965694,poi,meryre
1474209973296,poi,pepy_2
1474210015204,poi,meryre
1474210022967,poi,daugther
1474210025941,entry,1107
1474210033560,entry,1579
1474210037464,entry,1579
1474210045340,entry,1579
1474210053845,entry,4013
1474210058486,poi,pepy_1
1474210062761,poi,pepy_1
1474210062942,poi,pepy_1
1474210065463,poi,pepy_1
1474210071132,poi,pepy_1
1474210096894,entry,2238
1474210110365,poi,father
1474210119187,entry,2238
1474210122140,entry,2238
1474210129497,poi,daugther
1474210137343,entry,4022
1474210139512,entry,3474
1474210143422,entry,4031
1474210145324,entry,1107
1474210145690,entry,4011
1474210154317,entry,4025
1474210173138,entry,3757
1474210181761,entry,3473
1474210182238,entry,3473
1474210291743,entry,3757
1474210307342,entry,2238
1474210317280,entry,2008
1474210320054,entry,2238
1474210322574,entry,2008
1474210344398,entry,2238
1474210348032,entry,4018
1474210362084,entry,1107
1474210433339,poi,father
1474210450291,entry,4007
1474210455468,poi,meryre
1474210463263,entry,3473
1474210468709,entry,3757
1474210469695,entry,3757
1474210472579,entry,4028
1474210475959,entry,1006
1474210478011,entry,529
1474210481787,entry,4022
1474210484111,entry,4006
1474210487130,entry,4013
1474210490905,poi,daugther
1474210494949,entry,2172
1474210575757,entry,4013
1474210576088,entry,4013
1474210583452,poi,father
1474210601975,poi,father
1474210627740,poi,father
1474210637941,poi,father
1474210639243,poi,pepy_1
1474210646928,poi,daugther
1474210663019,entry,4013
1474210674176,poi,daugther
1474210695764,poi,father
1474210704184,poi,son2
1474210712951,poi,son1
1474210726098,entry,4007
1474210728050,entry,944
1474210729501,entry,175
1474210730257,entry,4007
1474210731220,entry,944
1474210742252,entry,944
1474210757650,entry,175
1474210763796,entry,2615
1474210764813,entry,2615
1474210781992,entry,558
1474210783465,entry,4013
1474210789324,entry,894
1474210792297,entry,4036
1474210793434,entry,944
1474210794753,entry,2238
1474210796604,entry,175
1474210797808,entry,4018
1474210798509,entry,2008
1474210883892,poi,son2
1474210889299,entry,175
1474210890937,poi,father
1474210906821,poi,mother
1474210912338,poi,son1
1474210912620,poi,son1
1474210913523,poi,son1
1474210928442,poi,son2
1474210933096,poi,daugther
1474210952319,poi,father
1474210969873,poi,daugther
1474210972090,poi,mother
1474210975467,poi,father
1474210975652,poi,father
1474210976526,entry,1107
1474210976986,entry,1107
1474210977204,entry,1107
1474210977417,entry,1107
1474210977568,entry,4013
1474210977757,entry,4027
1474210979766,entry,4027
1474210995347,poi,daugther
1474211000089,poi,son2
1474211001992,poi,son1
1474211005162,entry,2615
1474211005669,entry,2008
1474211006883,entry,4014
1474211012247,entry,204
1474211053936,entry,3574
1474211063512,entry,529
1474211093703,entry,175
1474211097558,entry,3480
1474211111136,entry,211
1474211128715,entry,3473
1474211140322,entry,4036
1474211151994,poi,daugther
1474211152211,poi,daugther
1474211158423,poi,son1
1474211189338,entry,4027
1474211195140,entry,2615
1474211198511,entry,4013
1474211213343,entry,4014
1474211223418,entry,1107
1474211229634,entry,4013
1474211230834,entry,2615
1474211236648,entry,4013
1474211241258,entry,4013
1474211242394,entry,4013
1474211245515,entry,3757
1474211254566,poi,meryre
1474211286372,poi,meryre
1474211296264,poi,meryre
1474211300801,poi,pepy_2
1474211310722,poi,pepy_1
1474211313614,poi,pepy_1
1474211328871,entry,1579
1474211483192,entry,2238
1474211499650,entry,2008
1474211519098,entry,2008
1474211534576,entry,2238
1474211541247,entry,2008
1474211551749,entry,4020
1474211560955,entry,1579
1474211574193,entry,1107
1474211586943,entry,1107
1474211596588,entry,4015
1474211611995,entry,4025
1474211625140,entry,4026
1474211634576,entry,211
1474211672440,entry,211
1474211678462,entry,4025
1474211683021,entry,4026
1474211689326,entry,4025
1474211693769,entry,4026
1474211709211,entry,4025
1474211712650,entry,4037
1474211720216,entry,211
1474211720565,entry,211
1474211726295,entry,4013
1474211729402,entry,2615
1474211734832,entry,4026
1474211737673,entry,211
1474211740245,entry,4026
1474211742028,entry,4026
1474211742512,entry,2615
1474211746669,entry,4013
1474211748942,entry,4025
1474211750700,entry,211
1474211754357,entry,4014
1474212497290,entry,4013
1474212725128,entry,1107
1474212744031,entry,4011
1474212757306,entry,1107
1474212800538,entry,4020
1474212803180,entry,894
1474212824467,entry,1107
1474212865321,entry,2615
1474212868615,entry,4027
1474212874524,entry,4034
1474212884071,poi,min_1
1474212954746,entry,2008
1474212958655,entry,4014
1474212960974,entry,4014
1474212963947,entry,204
1474212968645,entry,4015
1474212972668,entry,211
1474212976056,entry,3665
1474213003275,poi,pepy_1
1474213034051,entry,3574
1474213037821,entry,2238
1474213042003,entry,4022
1474213046824,entry,3474
1474213171934,entry,1107
1474213175084,entry,4011
1474213178306,entry,1107
1474213184790,entry,4011
1474213187745,entry,4013
1474213188900,entry,4013
1474213196610,entry,4013
1474213197479,entry,2615
1474213200884,entry,4027
1474213205882,poi,min_1
1474213210539,entry,4034
1474213215017,entry,2008
1474213217855,entry,4014
1474213220142,entry,204
1474213250532,poi,pepy_2
1474213265816,entry,529
1474213368536,poi,daugther
1474213375155,poi,son2
1474213378023,poi,son2
1474213379143,poi,son1
1474213379460,poi,son1
1474213380593,poi,mother
1474213381813,poi,mother
1474213382464,poi,father
1474213383815,poi,father
1474213388797,entry,438
1474213537482,entry,4022
1474213554057,entry,4007
1474213567021,entry,4013
1474213572866,entry,4007
1474213574333,entry,944
1474213581161,entry,4013
1474213631439,entry,3474
1474213642747,entry,4007
1474213657008,entry,4022
1474213669371,entry,959
1474213692372,entry,4007
1474213701058,entry,1107
1474213715929,entry,4031
1474213722228,entry,4025
1474214141449,entry,4030
1474214175242,poi,son1
1474214179083,poi,son1
1474214199161,poi,son1
1474214203401,entry,4014
1474214204485,entry,4025
1474214209681,poi,son1
1474214211705,poi,son1
1474214216261,entry,2008
1474214232269,entry,4013
1474214236426,poi,son1
1474214257296,poi,father
1474214259695,poi,son1
1474214265632,poi,son1
1474214273235,poi,son1
1474214274429,entry,4013
1474214276132,entry,2238
1474214278120,entry,4007
1474214283698,entry,2008
1474214283916,entry,2008
1474214284135,poi,father
1474214285736,poi,father
1474214287823,entry,204
1474214288391,entry,204
1474214294038,poi,father
1474214295257,poi,father
1474214296458,entry,211
1474214296826,entry,4026
1474214302253,entry,4037
1474214306163,entry,175
1474214306632,entry,175
1474214306880,entry,175
1474214307350,entry,4007
1474214307581,entry,4007
1474214307916,entry,175
1474214308706,entry,175
1474214310038,entry,4007
1474214310270,poi,meryre
1474214310537,poi,meryre
1474214311858,poi,meryre
1474214314933,entry,4007
1474214317169,entry,4007
1474214317905,entry,4007
1474214320113,entry,3757
1474214322552,entry,4028
1474214324854,entry,3473
1474214330850,poi,son2
1474214334992,entry,1579
1474214336049,poi,son2
1474214346777,poi,son1
1474214352069,entry,4021
1474214352237,poi,son1
1474214354758,entry,4021
1474214360743,entry,4021
1474214362438,entry,482
1474214367684,entry,959
1474214376227,entry,3473
1474214380441,entry,3473
1474214380720,entry,3473
1474214381024,entry,3473
1474214381412,entry,4020
1474214381720,entry,4020
1474214382042,entry,4021
1474214382392,entry,4021
1474214392979,entry,4031
1474214399797,entry,4013
1474214402798,entry,2615
1474214406024,entry,204
1474214407997,entry,2172
1474214409678,entry,4030
1474214411567,entry,211
1474214414644,entry,2172
1474214417597,entry,4040
1474214420103,entry,4025
1474214422407,entry,211
1474214426464,entry,4037
1474214428536,entry,4013
1474214432494,entry,2615
1474214439280,poi,min_3
1474214452429,entry,2008
1474214453793,entry,4034
1474214461391,entry,2008
1474214463781,entry,4014
1474214466115,entry,4025
1474214476551,entry,211
1474214478767,entry,4013
1474214481231,entry,2615
1474214485275,entry,4013
1474214487962,entry,2615
1474214489733,entry,211
1474214491068,entry,4026
1474214493980,entry,211
1474214497102,entry,4037
1474214497399,entry,4037
1474214503345,entry,4042
1474214515732,poi,father
1474214519455,poi,father
1474214536494,entry,2615
1474214538833,poi,son2
1474214552039,entry,3574
1474214564119,entry,2615
1474214579595,entry,4026
1474214586773,entry,2008
1474214603398,entry,3473
1474214622706,entry,482
1474214639206,poi,father
1474214656263,poi,daugther
1474214877247,entry,4028
1474215462956,entry,3757
1474215480223,entry,1107
1474215499607,entry,4013
1474215518887,entry,2615
1474215529247,entry,4027
1474215550630,entry,4034
1474215567215,entry,2008
1474215576522,entry,4014
1474215591367,entry,204
1474215604048,entry,4015
1474215614089,entry,3574
1474215623665,entry,4013
1474215768099,entry,2238
1474215773511,entry,2238
1474215782646,entry,558
1474215785971,entry,2008
1474215793441,entry,2238
1474215796184,entry,2008
1474215806725,entry,2238
1474215809458,entry,3757
1474215817262,entry,2008
1474215821440,entry,3757
1474215822991,entry,4028
1474215824612,entry,3473
1474215827020,entry,4020
1474215830938,entry,894
1474215832896,poi,meryre
1474215846947,entry,2238
1474215849480,entry,4036
1474215880158,entry,1107
1474215886722,entry,1006
1474215891767,entry,2238
1474215894602,entry,4020
1474217225248,poi,son2
1474217240312,entry,4022
1474217246428,entry,1107
1474217250465,entry,4011
1474217252934,entry,1107
1474217254146,entry,4013
1474217259050,entry,2615
1474217261152,entry,4027
1474217263427,poi,min_1
1474217266632,entry,4034
1474217268754,entry,2008
1474217270289,entry,4014
1474217272092,entry,204
1474217275374,entry,4015
1474217277240,entry,3665
1474217279560,entry,4016
1474217282148,entry,4017
1474217285104,entry,4018
1474217286473,entry,4020
1474217288094,entry,4021
1474217289295,poi,pepy_1
1474217298298,poi,min_3
1474217303214,entry,4026
1474217303630,entry,4026
1474217308610,entry,4026
1474217314024,entry,2008
1474217314502,entry,2008
1474217318848,entry,4037
1474217320935,entry,4026
1474217335194,entry,4013
1474217342970,poi,son1
1474273963255,poi,son1
1474273976331,entry,2615
1474295846926,entry,4013
1474295858685,entry,204
1474295868110,entry,4014
1474295874656,entry,3473
1474295878562,poi,meryre
1474295901781,entry,3474
1474295906606,entry,4031
1474295906789,entry,4031
1474295911101,entry,4025
1474295911269,entry,4025
1474296906768,entry,4014
1474296925666,entry,4031
1474296936334,entry,4013
1474296942503,entry,2615
1474296954372,entry,204
1474296960720,entry,4030
1474296972043,entry,4040
1474296984544,entry,4025
1474296986922,entry,4040
1474296996328,entry,2008
1474297001745,entry,4034
1474297016215,entry,211
1474297017584,entry,4025
1474297027407,entry,4028
1474297038190,entry,3473
1474297051706,entry,4020
1474297055143,entry,4021
1474297058682,entry,894
1474297060838,poi,meryre
1474297076543,entry,4007
1474297078418,entry,4007
1474297091136,entry,4034
1474297112625,entry,529
1474297114696,entry,1006
1474297117429,entry,2238
1474297119417,entry,4036
1474298016249,entry,3574
1474450970882,entry,1107
1474450977037,entry,204
1474450980678,entry,2172
1474450984080,entry,4013
1474450987524,entry,4037
1474450991531,entry,4026
1474450995272,entry,2615
1474450997626,entry,4013
1474451041519,poi,father
1474451048438,poi,father
1474451052908,poi,father
1474451057005,poi,daugther
1474451840774,entry,4036
1474451842561,entry,4007
1474465341339,poi,son1
1474465344975,poi,son1
1474465348275,poi,son2
1474465348545,poi,son2
1474465349384,poi,son2
1474465358790,poi,father
1474465366408,poi,mother
1474465373023,poi,son1
1474465376314,entry,4034
1474465379583,entry,2008
1474465398102,entry,4028
1474465404663,entry,3473
1474465410542,entry,4021
1474465414549,entry,4020
1474465418087,poi,meryre
1474465428431,entry,175
1474465438033,entry,4022
1474465450580,entry,4013
1474465457774,entry,2238
1474465475243,entry,4007
1474465487430,entry,4031
1474465497404,entry,4015
1474465501946,entry,4013
1474465508359,entry,4027
1474465517030,entry,2008
1474465543218,entry,4013
1474465547345,poi,father
1474465548628,poi,father
1474465553192,poi,father
1474465560933,entry,204
1474465573252,entry,4030
1474465576283,entry,211
1474465578262,entry,4030
1474465584160,entry,211
1474465589206,entry,2172
1474465593895,entry,2172
1474465598159,entry,4025
1474465601580,entry,211
1474465608462,entry,4037
1474465621112,entry,4013
1474465632035,entry,2615
1474465632431,entry,2615
1474465640583,entry,2008
1474465645997,entry,4034
1474465695788,entry,4022
1474465708154,entry,2238
1474465717537,entry,4022
1474465722281,entry,2008
1474465727491,entry,482
1474465734007,poi,father
1474465738551,poi,mother
1474465742187,poi,son1
1474465745283,poi,son2
1474465747598,poi,daugther
1474465760408,entry,4027
1474465766057,entry,1107
1474467771677,poi,daugther
1474467778826,poi,son2
1474467780026,poi,mother
1474467783000,poi,son1
1474467784705,poi,daugther
1474533975045,poi,father
1474534091450,entry,4025
1474534108946,poi,daugther
1474534126140,poi,daugther
1474534150607,entry,3574
1474534161938,entry,2008
1474534172318,entry,4007
1474534184973,entry,4028
1474552827333,entry,2008
1474552834752,entry,3574
1474552846228,entry,3757
1474552852801,entry,1006
1474552857760,entry,4031
1474552862234,entry,4013
1474552864341,entry,4013
1474552867045,entry,2615
1474552869755,entry,204
1474552873027,entry,204
1474552877100,entry,4030
1474552883490,entry,2172
1474552889530,entry,4037
1474552893923,entry,4013
1474552904966,entry,4014
1474552909910,entry,4025
1474552915338,entry,2615
1474552922130,entry,4026
1474552925340,entry,4037
1474552935508,entry,1107
1474552938021,entry,4013
1474552940826,entry,2615
1474552943433,entry,4027
1474552949128,entry,2008
1474552951120,entry,4014
1474552956281,entry,204
1474552959522,entry,4015
1474552963030,entry,3665
1474556023121,entry,1107
1474556032418,poi,father
1474556047617,poi,mother
1474556056388,entry,3473
1474556075100,entry,4020
1474556076620,entry,3757
1474556077269,entry,3757
1474556078512,entry,4028
1474556078973,entry,4028
1474556079390,entry,4028
1474556080408,entry,4022
1474556082530,entry,4007
1474556083300,entry,894
1474556085118,entry,2238
1474556085504,entry,4007
1474556086274,entry,4013
1474556093817,entry,1579
1474556105213,poi,son1
1474556106563,poi,son1
1474556109974,poi,son2
1474556119148,entry,4022
1474556126862,entry,1107
1474556130087,entry,4011
1474556132659,entry,4013
1474556630463,entry,4022
1474556720997,poi,daugther
1474556767056,entry,1107
1474556775849,entry,4011
1474556789880,entry,4013
1474556798866,entry,2615
1474556803091,entry,4027
1474556822187,entry,4034
1474556835926,entry,2008
1474556839551,entry,4014
1474556843572,entry,204
1474557028235,poi,son2
1474557041278,entry,4021
1474557045549,entry,2172
1474557069035,entry,4007
1474557154067,entry,3473
1474557167778,entry,4028
1474557176787,entry,4013
1474557179592,entry,4013
1474557180455,entry,4019
1474557183747,entry,4013
1474557189196,entry,558
1474557429093,entry,3473
1474557446496,poi,father
1474557480439,poi,daugther
1474557917573,entry,4013
1474557929690,poi,son2
1474557931944,poi,son2
1474557939045,entry,2615
1474557944576,entry,2008
1474558067015,poi,daugther
1474558069974,entry,4025
1474558088296,entry,204
1474558098885,poi,daugther
1474558108942,entry,1107
1474615002011,poi,father
1474622111590,entry,2172
1474622134932,entry,4026
1474640111675,poi,mother
1474640133128,poi,daugther
1474722383584,entry,1006
1474722383802,entry,2238
1474722390368,entry,175
1474722390530,entry,175
1474722394874,poi,father
1474722398497,poi,father
1474722405369,poi,son2
1474722405494,poi,son2
1474722407350,poi,son2
1474722407517,poi,son2
1474722408199,poi,son2
1474722408283,poi,son2
1474722408984,poi,son2
1474722412975,poi,mother
1474722417774,poi,mother
1474722424811,poi,daugther
1474722428664,poi,son2
1474722432208,poi,son1
1474722435392,poi,father
1474722435676,poi,father
1474722436477,poi,father
1474722443784,entry,4020
1474722446087,entry,4013
1474722446511,entry,2238
1474722446869,entry,482
1474722447188,entry,4007
1474722447552,entry,4007
1474722447739,entry,4007
1474722449022,poi,father
1474722453950,poi,mother
1474722455593,poi,son1
1474722456471,poi,son1
1474722460616,poi,son2
1474722482722,poi,mother
1474722486761,poi,son2
1474722492692,poi,father
1474722492921,poi,father
1474722495693,poi,father
1474722501973,poi,mother
1474722505351,poi,son1
1474722509437,poi,son2
1474722514048,poi,daugther
1474728349998,entry,4007
1474728359105,entry,4007
1474728361212,entry,4013
1474728372425,entry,4007
1474728381511,entry,2172
1474728417119,entry,2238
1474728433160,entry,3757
1474728445151,entry,4028
1474728457127,entry,3473
1474728469209,entry,2615
1474728478428,poi,meryre
1474728493172,poi,min_2
1474728496626,entry,175
1474729035182,entry,3574
1474729051697,entry,3473
1474729059007,entry,2615
1474729062280,entry,3474
1474729465833,entry,1107
1474729488749,entry,4007
1474729514518,entry,4025
1474729520722,entry,204
1474729538238,entry,4013
1474729595943,entry,4013
1474729610921,entry,4014
1474729625676,entry,204
1474729647674,entry,4026
1474729684372,entry,2615
1474729693296,entry,4037
1474729711782,entry,4013
1474729719879,entry,2615
1474729728296,entry,4013
1474729730117,entry,4014
1474729734690,entry,4025
1474729787851,entry,4031
1474729794984,entry,4013
1474729801042,entry,2615
1474729807958,entry,204
1474729808991,entry,204
1474729812151,entry,4030
1474729817846,entry,2172
1474729821740,entry,4025
1474729823790,entry,4037
1474729825647,entry,4013
1474729828536,entry,2615
1474729831288,entry,4014
1474729846630,entry,3574
1474729851790,entry,2008
1474730096880,entry,4025
1474730112003,entry,4031
1474730206872,entry,2615
1474730233954,entry,4037
1474730880340,entry,2615
1474730882596,entry,4031
1474730885864,entry,4013
1474730889209,entry,2615
1474730890959,entry,204
1474730894133,entry,4030
1474730896153,entry,2172
1474730899862,entry,4037
1474730902638,entry,4013
1474730909325,entry,2238
1474730920493,entry,4027
1474730923976,entry,2172
1474730927248,entry,4026
1474730930657,entry,4025
1474730933060,entry,4040
1474730936402,entry,4026
1474730937373,entry,4037
1474730940497,entry,4026
1474730941715,entry,211
1474730944502,entry,2008
1474730946824,entry,4031
1474730949429,poi,mother
1474730954356,poi,daugther
1474730958186,poi,father
1474730962780,poi,father
1474730970014,entry,4022
1474730972081,entry,4022
1474730972682,entry,3474
1474730974704,entry,3473
1474730978379,entry,4020
1474730981800,entry,4030
1474730984763,entry,4031
1474730986478,entry,1107
1474730990171,entry,4013
1474730993365,entry,4036
1474730998407,poi,meryre
1474731008389,poi,father
1474731010474,poi,mother
1474731016592,entry,2615
1474731018712,entry,3574
1474731022186,entry,2615
1474731024704,entry,2615
1474731025425,entry,204
1474731029518,entry,558
1474731030216,entry,4007
1474731034759,poi,pepy_2
1474731041475,poi,meryre
1474731046208,poi,pepy_2
1474731052267,poi,meryre
1474731061583,poi,pepy_2
1474731066108,entry,3757
1474731069882,entry,1107
1474731076150,entry,4011
1474731077849,entry,4013
1474731078505,entry,4013
1474731080053,entry,2615
1474731081273,entry,4027
1474731083511,entry,4027
1474731084084,entry,4027
1474731084532,entry,4034
1474731086403,entry,2008
1474731087821,entry,4014
1474731089895,poi,daugther
1474731093616,entry,4026
1474731094651,entry,4037
1474731095821,entry,4013
1474731096890,entry,4025
1474731097841,entry,4014
1474731098930,entry,2008
1474731099982,entry,2615
1474731106896,poi,pepy_1
1474731112291,entry,4036
1474731116115,entry,4037
1474731118024,entry,4025
1474731118841,entry,4026
1474731121009,entry,4037
1474731122566,entry,4013
1474731123749,entry,204
1474731125572,entry,211
1474731131242,entry,4028
1474731131902,entry,3473
1474731163082,entry,4007
1474731163694,entry,4007
1474731170276,entry,1006
1474731171190,entry,1006
1474731176106,entry,529
1474731193955,poi,daugther
1474731196475,entry,4013
